loan_id,loan_purpose,is_first_loan,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,label
A_45126,property,0,4600,0.36,832,6050,1,27800,33,1,0
A_45127,operations,1,5100,0.76,2313,182,1,39800,39,8,0
A_45128,personal,0,1900,0.66,1548,1682,1,35300,73,1,1
A_45129,property,0,6500,0.7,4338,3259,1,51000,19,7,0
A_45130,others,1,6800,0.43,2912,3404,1,42000,36,5,0
A_45131,operations,1,5700,0.93,1199,2694,0,0,48,8,1
A_45132,property,1,5200,0.71,4610,1842,1,43800,33,2,0
A_45133,personal,0,5200,0.6,4567,3252,1,31300,24,0,0
A_45134,emergency,0,5700,0.58,487,103,1,23500,26,8,1
A_45135,personal,1,8200,0.69,1213,1352,1,39800,27,1,0
A_45136,property,0,5800,0.61,1421,2081,1,53200,37,1,0
A_45137,personal,1,4800,0.66,6248,3031,1,1100,39,4,0
A_45138,emergency,0,2900,0.65,684,1489,1,22000,47,5,1
A_45139,emergency,0,4100,0.73,909,3061,1,28300,46,3,1
A_45141,emergency,0,3300,0.72,1650,612,1,3600,46,5,1
A_45142,operations,0,7500,0.4,890,2650,1,33900,22,1,0
A_45143,operations,1,6200,0.7,1942,2835,1,31900,24,8,0
A_45144,emergency,1,3700,0.72,551,3094,1,47000,63,1,0
A_45145,operations,1,2700,0.55,1821,2922,1,44200,36,8,0
A_45146,operations,0,3800,0.63,1924,8937,1,48700,30,8,0
A_45147,others,1,2700,0.93,1479,2109,0,0,20,1,1
A_45148,emergency,1,4800,0.53,1178,1425,1,34000,56,8,1
A_45149,operations,0,3200,0.78,3844,6425,1,58700,29,8,0
A_45150,operations,1,4000,0.51,2952,2075,1,49600,63,1,0
A_45151,emergency,1,4800,0.6,1837,1798,1,21000,58,4,1
A_45152,others,1,10800,0.49,291,2537,1,12700,37,5,0
A_45153,others,1,2700,0.69,1710,2859,1,23800,28,8,1
A_45154,emergency,0,2700,0.93,946,1449,1,28500,47,2,1
A_45155,operations,1,3400,0.84,1051,2091,1,30100,40,6,1
A_45156,personal,0,3900,0.54,2931,1730,1,27200,26,4,0
A_45157,operations,1,5200,0.67,2850,8038,1,19400,41,4,0
A_45158,operations,1,4200,0.74,1879,4660,1,32600,57,1,0
A_45159,others,1,3200,0.61,1026,2383,1,21600,64,3,1
A_45160,operations,1,5900,0.64,3812,3178,1,37000,47,7,0
A_45161,others,1,1400,1.04,890,3608,0,0,44,2,1
A_45162,others,0,5000,0.83,549,609,1,27700,42,3,1
A_45163,property,0,6100,0.93,779,5065,1,19600,39,7,0
A_45164,property,1,3700,0.76,1041,1983,1,23900,29,5,1
A_45165,personal,0,4900,0.96,274,7192,1,4700,44,0,0
A_45166,operations,1,4100,0.77,738,2858,1,5100,18,1,1
A_45167,others,1,6100,0.46,2448,6534,1,25500,31,0,0
A_45168,operations,1,4600,0.74,970,2346,1,24800,49,4,1
A_45169,property,1,4300,0.77,1331,4057,1,18600,53,3,0
A_45170,personal,0,5700,0.76,833,2004,1,43100,52,5,1
A_45171,others,0,3600,0.62,957,3058,1,33300,32,8,1
A_45172,others,0,8100,0.82,1141,2756,1,11700,24,4,1
A_45173,emergency,0,3200,0.43,1378,2248,1,28500,40,4,1
A_45174,others,0,8400,0.42,31,4793,1,16000,18,5,0
A_45175,personal,1,9600,0.62,6455,4641,1,56100,46,0,0
A_45176,others,1,5000,0.36,872,4759,1,55900,43,2,0
A_45177,others,0,1900,0.79,4875,3804,1,28800,41,3,0
A_45178,emergency,0,2300,0.96,1111,1229,1,39100,41,2,1
A_45179,others,1,3800,0.89,3254,5295,1,42500,49,1,0
A_45180,property,1,3300,0.66,230,1908,1,27600,27,4,1
A_45181,others,0,1200,0.29,1584,3476,1,22500,42,0,1
A_45182,emergency,1,1800,0.95,833,3298,1,42100,69,1,1
A_45183,property,0,2000,0.87,1401,3777,1,22600,54,8,1
A_45184,emergency,0,4500,0.85,1098,910,1,6500,45,7,1
A_45185,operations,0,3700,0.98,5275,3264,1,35700,23,1,0
A_45186,personal,1,3600,0.69,680,3034,1,36800,42,1,1
A_45187,emergency,0,5800,1.06,2200,6026,1,48100,31,5,0
A_45188,personal,1,3800,0.75,1650,4954,1,22900,49,1,0
A_45189,others,1,1100,0.79,1574,1754,1,27700,37,3,1
A_45190,emergency,1,2500,0.84,3204,4084,1,27300,47,1,0
A_45191,operations,1,9000,0.74,3981,1054,1,51200,30,1,0
A_45192,operations,1,5300,0.77,1550,2663,1,26100,26,2,0
A_45193,others,0,5900,0.82,2366,4589,1,22000,38,4,0
A_45194,emergency,1,4400,0.96,2663,3626,1,26900,55,2,0
A_45195,property,0,3100,0.92,1197,1634,1,27000,35,3,1
A_45196,property,1,5100,0.54,1392,1458,1,7400,24,3,1
A_45197,emergency,0,5500,0.32,262,4369,1,22200,40,8,0
A_45198,emergency,0,4400,0.15,2544,6541,1,37800,27,2,0
A_45199,property,1,4500,0.85,2605,6617,1,23100,33,2,0
A_45200,property,0,9400,0.43,5588,7656,1,19600,43,3,0
A_45201,personal,0,8200,0.49,1673,199,1,35800,59,1,0
A_45202,property,0,3700,0.73,2467,1810,1,52300,49,3,0
A_45203,personal,0,3000,0.89,189,2691,1,5100,21,7,1
A_45204,operations,1,2700,0.51,2482,5438,1,14600,54,1,0
A_45205,property,1,6000,0.66,5133,4144,1,39100,49,5,0
A_45206,others,0,2000,0.59,576,2817,0,0,47,2,1
A_45207,personal,0,6500,0.87,544,5440,1,64200,34,8,0
A_45208,operations,1,7000,0.37,939,2209,1,42600,34,3,0
A_45209,emergency,0,4200,0.5,3187,4315,1,29900,36,3,0
A_45210,property,0,5100,0.65,3074,4284,1,42300,48,8,0
A_45211,operations,1,1600,0.36,1423,2368,1,36500,39,3,1
A_45212,property,1,5800,0.89,5095,4109,1,44000,37,1,0
A_45213,others,1,5400,0.33,2954,3427,1,34500,35,6,0
A_45214,operations,1,1700,0.44,1290,876,1,23400,49,0,1
A_45215,others,0,4100,0.59,437,2038,1,28900,47,3,0
A_45216,personal,1,3200,0.74,773,3522,1,59000,50,2,0
A_45217,operations,0,4400,0.41,1037,3214,1,17300,36,1,1
A_45218,others,1,7300,0.63,1957,2441,1,23300,23,1,0
A_45219,personal,1,6400,0.57,3639,4201,1,4400,39,5,0
A_45220,operations,1,4100,0.51,4833,659,1,19200,34,1,0
A_45221,property,1,4600,0.64,2394,2690,1,54900,58,0,0
A_45222,personal,1,4000,0.91,3001,4365,1,55700,42,0,0
A_45223,property,0,2800,0.55,702,2565,0,0,44,8,1
A_45224,personal,1,3200,0.54,4379,3500,1,49800,36,8,0
A_45225,operations,1,5100,0.94,3124,1436,1,33100,46,2,0
A_45226,emergency,1,3300,0.71,1398,3384,1,11000,35,8,1
A_45227,personal,1,9100,0.58,4334,1125,1,22100,52,7,0
A_45228,operations,1,4800,0.49,2570,6509,1,46500,32,1,0
A_45229,others,1,5500,0.58,4325,1954,1,29900,32,6,0
A_45230,others,1,4500,0.44,2050,5453,1,36400,33,2,0
A_45231,emergency,1,3800,0.71,3397,5937,1,36600,25,1,0
A_45232,property,1,5000,0.26,5050,2823,1,56900,44,8,0
A_45233,personal,0,4600,0.84,1429,2576,1,31600,52,4,1
A_45234,operations,0,3800,0.8,1130,2866,1,9400,22,7,1
A_45235,others,1,3500,0.8,1178,1914,1,43900,33,1,1
A_45236,emergency,0,4000,0.89,1230,346,1,34700,57,2,1
A_45237,property,0,1800,0.66,3658,4939,1,24000,41,2,0
A_45238,emergency,1,4200,0.92,1024,2849,1,19900,38,8,1
A_45239,emergency,1,900,0.87,930,2991,1,18900,25,2,1
A_45240,others,0,3400,0.91,1641,2229,0,0,56,6,1
A_45241,operations,1,4100,0.74,973,2269,0,0,29,1,1
A_45242,property,1,4300,0.63,3288,3760,1,27100,73,1,0
A_45243,property,1,3900,0.9,1690,1964,0,0,37,3,1
A_45244,personal,0,4500,0.57,198,1578,1,38000,43,6,0
A_45245,personal,1,5800,0.86,2888,8216,1,28100,45,3,0
A_45246,emergency,0,3900,0.74,1548,940,1,43600,29,3,1
A_45247,operations,1,4900,0.89,3390,3234,1,32700,47,4,0
A_45248,personal,1,5400,0.72,1831,1960,1,37200,41,6,0
A_45249,emergency,0,3600,0.64,4561,411,1,6600,37,1,0
A_45250,property,1,2800,0.8,1324,2862,1,45900,46,0,1
A_45251,operations,1,2700,0.45,2825,854,1,49000,36,1,0
A_45252,personal,1,3100,0.4,2965,5478,1,50400,39,1,0
A_45253,operations,0,5000,0.58,383,4393,1,27600,33,6,0
A_45254,property,0,4300,0.79,855,3220,1,53100,61,1,0
A_45255,property,1,4500,0.85,1648,3313,1,16500,24,1,0
A_45256,property,1,5000,0.89,2354,9254,1,34500,44,5,0
A_45257,personal,1,3900,0.93,1431,1768,1,36800,73,7,1
A_45258,personal,0,3100,0.55,767,3189,1,29900,24,0,0
A_45259,property,0,8200,0.37,1435,5000,1,65000,42,1,0
A_45260,operations,1,7900,0.46,401,254,1,12000,21,8,0
A_45261,others,0,4500,0.66,1070,2249,1,7000,39,3,1
A_45262,emergency,1,2400,0.61,3819,3462,1,27100,45,1,0
A_45263,operations,0,3300,0.8,123,2493,1,37000,29,0,0
A_45264,others,1,4700,0.77,3158,6780,1,44700,37,5,0
A_45265,emergency,1,4400,0.34,2073,4284,1,25600,44,3,0
A_45266,operations,0,8600,0.66,692,4781,1,39100,64,4,0
A_45267,others,1,6300,0.65,2560,3251,1,29000,41,3,0
A_45268,personal,0,3200,0.74,2734,2474,1,29000,42,2,0
A_45269,personal,0,3500,0.48,526,3556,1,47900,28,2,0
A_45270,personal,1,8100,0.39,6501,11310,1,20500,35,5,0
A_45271,operations,0,3800,0.86,1000,1517,0,0,44,7,1
A_45272,personal,0,9200,0.68,4149,2516,1,51900,35,3,0
A_45273,personal,1,2700,1,1252,3525,1,43400,34,8,1
A_45274,property,0,8200,0.66,1933,7547,1,41300,51,8,0
A_45275,personal,1,7400,0.73,475,5236,1,10500,33,8,0
A_45276,others,1,3100,0.65,1618,1687,1,17600,28,4,0
A_45277,personal,0,8500,0.65,2366,15,1,44200,45,2,0
A_45278,property,1,6500,0.78,2558,7054,1,50500,40,1,0
A_45279,personal,0,5600,0.84,849,2023,1,35100,54,6,0
A_45280,personal,0,1900,0.86,307,2365,1,31700,41,8,1
A_45281,emergency,1,3200,0.55,2858,6803,1,9200,20,8,0
A_45282,property,1,4600,0.85,3557,5335,1,48300,48,8,0
A_45283,operations,1,3300,0.33,2024,3040,1,44800,22,1,0
A_45284,operations,1,7700,0.87,1921,7789,1,22300,49,8,0
A_45285,operations,1,3700,0.81,900,2823,1,24400,22,6,1
A_45286,others,0,3700,0.93,1432,1526,0,0,49,8,1
A_45287,operations,1,3000,0.94,1678,7339,1,1100,24,5,0
A_45288,others,0,6700,0.49,1656,1942,1,33100,49,5,0
A_45289,operations,1,3600,0.65,654,1928,0,0,35,3,1
A_45290,operations,1,2800,0.78,740,1648,1,13900,52,1,1
A_45291,emergency,0,5100,0.99,1624,2011,1,5300,53,3,1
A_45292,property,1,4200,0.95,1253,1606,1,43200,44,1,1
A_45293,emergency,1,5200,0.79,87,5830,1,23600,37,8,0
A_45294,property,1,8600,0.64,640,2260,1,50700,49,0,0
A_45295,personal,0,5400,0.69,1643,4386,1,37400,21,4,0
A_45296,operations,0,7700,0.92,822,2528,1,35900,42,8,0
A_45297,others,1,6400,1,2457,6743,1,20400,53,3,0
A_45298,operations,1,5000,0.71,4433,1094,1,34800,34,1,0
A_45299,personal,0,5700,0.47,6434,3484,1,42700,19,8,0
A_45300,emergency,1,4500,0.7,2117,1713,1,37400,33,1,0
A_45301,others,1,5900,0.84,966,1562,0,0,27,6,1
A_45302,operations,0,5200,1.06,888,3502,1,27000,63,8,1
A_45303,others,1,2000,0.63,1784,2118,1,4400,31,3,1
A_45304,operations,1,3000,0.78,4276,3855,1,18700,56,8,0
A_45305,property,1,4700,0.76,2649,6719,1,61600,50,2,0
A_45306,operations,1,1800,0.78,1871,2686,0,0,48,4,1
A_45307,others,1,3200,0.46,790,2622,1,11000,46,2,1
A_45308,operations,0,6000,0.98,1962,107,1,64300,26,3,0
A_45309,operations,1,8200,0.78,442,2380,1,34200,38,8,0
A_45310,personal,1,6200,0.76,454,3653,1,40700,30,1,1
A_45311,operations,1,6000,0.37,2057,3254,1,12600,25,4,0
A_45312,property,1,5200,0.25,3464,3567,1,68700,77,1,0
A_45313,operations,1,6900,0.66,1176,841,0,0,52,1,0
A_45314,others,1,4700,0.49,1369,2899,1,36100,37,3,1
A_45315,operations,0,4100,0.6,5055,1831,0,0,23,1,0
A_45316,property,1,4500,0.63,4675,3344,1,1600,19,1,0
A_45317,property,0,7800,0.57,1329,8084,1,23800,28,3,0
A_45318,personal,0,6600,0.69,1693,581,1,39500,42,1,1
A_45319,personal,1,2500,1.05,1162,1697,0,0,24,4,1
A_45320,operations,0,9500,0.74,4779,3314,1,26600,59,6,0
A_45321,operations,1,7700,0.63,818,8053,1,34100,68,8,0
A_45322,emergency,1,5400,0.68,1685,3736,1,31200,29,1,0
A_45323,property,0,6900,0.76,1597,6306,1,19300,65,0,0
A_45324,personal,1,5700,0.86,3037,5658,1,43200,28,3,0
A_45325,operations,1,3800,0.56,1479,6101,1,34600,24,5,0
A_45326,operations,1,10400,1.09,3673,4420,1,46600,37,7,0
A_45327,property,0,4500,0.61,1805,4838,1,32200,47,1,0
A_45328,others,0,2000,0.66,6401,4080,1,51800,44,4,0
A_45329,others,0,3300,0.46,1200,969,1,32500,64,1,1
A_45330,emergency,1,4700,0.64,3387,4506,1,42600,30,3,0
A_45331,property,1,3700,0.47,6829,3377,1,35500,57,2,0
A_45332,emergency,0,2800,0.95,1346,10048,1,61400,46,8,0
A_45333,personal,1,5100,0.63,5730,7490,1,23600,55,1,0
A_45334,property,0,6900,0.83,3365,3332,1,30300,28,3,0
A_45335,personal,0,2500,0.31,1350,2856,1,47900,48,6,0
A_45336,property,0,6000,0.77,6523,2888,1,40500,38,3,0
A_45337,property,1,2300,0.84,286,5482,0,0,38,3,0
A_45338,emergency,0,4600,0.46,2709,3012,1,37700,33,7,0
A_45339,operations,0,3800,0.46,499,5709,1,53900,35,1,0
A_45340,personal,0,3400,1,3292,3745,1,39700,34,2,0
A_45341,property,0,6400,0.85,1952,3063,1,27500,51,1,1
A_45342,others,0,3700,0.93,1764,1016,1,7100,46,8,1
A_45343,personal,0,3600,0.93,794,2182,1,30000,51,8,1
A_45344,emergency,1,5900,0.6,1950,2464,1,18200,39,2,1
A_45345,emergency,0,5600,0.7,4500,5146,1,37200,39,6,0
A_45346,personal,0,3800,0.87,3188,2162,1,30300,45,4,0
A_45347,operations,0,5000,0.91,857,4498,1,45100,61,4,0
A_45348,operations,0,6700,0.72,2858,1792,1,40500,45,4,0
A_45349,personal,1,1000,0.6,4528,3387,1,49900,59,3,0
A_45350,property,0,5200,0.81,4278,2859,1,56000,55,4,0
A_45351,emergency,1,6400,0.83,6379,4058,0,0,37,3,0
A_45352,emergency,1,3200,0.34,1370,386,1,31100,44,3,0
A_45353,personal,1,3700,0.99,1416,6193,1,54500,39,4,0
A_45354,emergency,1,3800,0.46,1563,6383,1,21600,35,1,0
A_45355,operations,1,3100,0.77,2178,7677,1,35100,23,1,0
A_45356,emergency,0,1400,0.62,500,1072,1,20600,51,8,1
A_45357,emergency,1,5900,0.47,139,719,1,36700,22,2,0
A_45358,operations,0,1700,0.97,1384,2904,0,0,39,6,1
A_45359,others,1,6300,0.8,2175,9693,1,44800,51,2,0
A_45360,others,1,2200,0.93,1040,1746,1,31200,52,3,1
A_45362,others,0,2100,0.85,1332,3528,1,29200,29,1,1
A_45363,operations,0,7100,0.38,1995,6357,1,38900,37,2,0
A_45364,personal,1,6700,0.41,2322,3902,1,36100,53,6,0
A_45365,emergency,0,6600,0.35,1760,1434,1,43500,29,3,0
A_45366,emergency,0,4900,0.89,1846,2237,1,23200,38,8,1
A_45367,emergency,0,3600,0.95,1566,4388,1,24900,38,3,1
A_45368,others,1,2800,0.88,718,2518,1,14100,67,1,1
A_45369,operations,1,3900,0.65,3424,2222,1,24700,41,5,0
A_45370,property,1,4400,0.74,1638,1754,1,34800,41,1,1
A_45372,operations,0,6100,0.95,332,2697,1,34500,30,4,1
A_45373,emergency,0,5200,0.76,4867,3598,1,54300,43,1,0
A_45374,emergency,0,4900,0.59,1484,6682,1,4400,39,1,0
A_45375,operations,1,5700,0.74,1644,4378,1,37100,33,8,0
A_45376,operations,1,2600,0.57,3411,2757,1,38300,36,3,0
A_45377,operations,0,900,0.74,1084,3042,1,30300,58,1,1
A_45378,operations,0,3700,0.74,732,2066,0,0,40,4,1
A_45379,property,1,1700,0.57,3270,7185,0,0,28,8,0
A_45380,property,0,2200,0.5,710,2083,1,26700,46,4,1
A_45381,personal,1,2500,0.8,843,7814,1,31300,52,3,0
A_45382,emergency,0,2600,0.54,1249,162,1,26300,26,2,1
A_45383,property,0,3800,0.66,1240,7979,1,30900,40,3,0
A_45384,others,0,5600,0.55,3827,4107,1,10400,43,8,0
A_45385,personal,0,4000,0.78,861,1854,1,36000,49,6,1
A_45386,emergency,1,2800,0.7,1427,2233,1,17300,26,2,1
A_45387,property,1,3100,0.78,1706,2158,1,35000,20,1,1
A_45388,others,1,4500,0.5,1046,1652,1,52200,52,8,0
A_45389,operations,1,2400,0.9,61,1025,1,26000,46,8,1
A_45390,emergency,1,4300,0.32,2747,3586,1,25000,53,7,0
A_45391,operations,1,7900,0.79,5805,2590,1,57500,32,3,0
A_45392,property,0,4200,0.52,2553,344,1,16900,54,2,0
A_45393,property,1,4400,0.7,284,1199,1,47600,30,1,0
A_45394,emergency,0,3900,0.54,866,1895,1,20100,65,7,1
A_45395,property,1,2500,0.94,947,509,1,4100,60,1,1
A_45396,personal,0,7100,0.76,1953,4153,1,40600,33,8,0
A_45397,property,1,5800,0.29,1471,1119,1,35100,54,6,0
A_45398,property,1,9200,0.87,348,3637,1,43100,39,3,0
A_45399,others,0,4100,0.78,1524,4136,1,16500,67,8,0
A_45400,others,0,5900,0.75,451,1973,1,13800,56,4,0
A_45401,operations,0,3000,0.94,1206,2201,1,62700,39,6,0
A_45402,operations,1,3900,0.57,4121,5165,1,34500,64,3,0
A_45403,property,1,4300,0.61,482,3673,1,34200,57,4,0
A_45404,others,1,5400,0.63,3346,5583,1,47300,34,1,0
A_45405,emergency,1,6300,0.78,1111,2367,1,27900,31,8,1
A_45406,others,1,5400,0.91,899,1584,0,0,29,5,1
A_45407,emergency,1,3400,0.98,849,2333,1,22200,45,1,1
A_45408,property,0,7000,0.65,2865,3151,1,33600,43,3,0
A_45409,personal,0,3400,0.85,968,8825,1,32700,18,4,0
A_45410,emergency,1,4400,0.93,2010,6328,1,35500,33,8,0
A_45411,personal,0,1400,0.56,3140,5920,1,1400,28,3,0
A_45412,operations,0,4600,0.71,1275,2102,1,25800,37,8,1
A_45413,personal,0,2300,1.04,4650,3038,1,22700,45,2,0
A_45414,emergency,1,6500,0.93,1804,8003,1,45100,44,3,0
A_45415,others,0,3200,0.96,1536,1538,1,42100,42,1,1
A_45416,personal,1,2700,0.7,2361,1490,1,33200,52,8,1
A_45417,personal,1,3000,0.81,1184,3000,1,22300,37,6,1
A_45418,personal,1,5600,0.92,1784,7343,1,42800,45,2,0
A_45419,emergency,0,3300,0.73,1553,1626,1,28500,38,5,1
A_45420,property,0,3100,0.59,3378,6167,0,0,23,1,0
A_45421,operations,1,3300,0.63,1066,3197,1,18400,50,3,1
A_45422,emergency,1,5400,0.27,443,3336,1,48500,59,1,0
A_45423,emergency,1,2500,0.96,480,629,1,24600,41,8,1
A_45424,emergency,0,6100,1.09,3546,8981,1,52200,46,2,0
A_45425,property,0,5700,0.7,1756,5585,1,64000,43,5,0
A_45426,operations,1,3900,0.68,382,462,1,27100,59,8,1
A_45427,operations,0,2500,0.48,2487,3089,1,24100,46,8,0
A_45428,emergency,1,4600,0.42,767,6346,1,48000,44,1,0
A_45429,property,0,500,1,385,2106,1,22500,54,6,1
A_45430,others,1,2900,0.78,97,688,1,50200,29,1,0
A_45431,others,1,3100,0.73,940,2985,1,37900,41,8,0
A_45432,emergency,0,1800,0.55,1262,897,1,19800,54,1,1
A_45433,personal,1,4500,0.53,2269,502,1,41100,36,2,0
A_45434,property,0,3400,0.83,904,3791,1,47400,59,3,0
A_45435,emergency,0,5200,0.88,3935,2289,1,36600,29,8,0
A_45436,others,0,3600,0.74,5167,2582,1,21600,46,8,0
A_45437,emergency,0,5300,0.47,317,4949,1,25700,26,8,0
A_45438,operations,1,11900,0.98,2576,6009,1,32400,44,1,0
A_45439,property,1,2600,0.61,2353,3532,1,25900,50,8,0
A_45440,operations,1,3600,0.52,5658,2757,1,40900,68,8,0
A_45442,operations,0,5300,0.75,1292,3358,1,34200,48,1,0
A_45443,personal,1,8000,0.89,764,2708,1,27900,42,4,1
A_45444,operations,1,7800,0.92,4578,8600,1,30500,41,3,0
A_45445,property,1,4500,0.57,913,8200,1,61600,58,3,0
A_45446,property,0,1400,0.67,1278,2150,1,20100,29,4,1
A_45447,operations,1,3400,0.48,3138,3449,1,23900,54,2,0
A_45448,personal,1,7100,0.38,3145,5363,1,72800,44,2,0
A_45449,property,0,5300,1.02,4127,3919,1,42600,36,3,0
A_45450,property,1,2000,0.67,4460,8361,1,33700,52,8,0
A_45451,emergency,1,4900,0.7,2389,5894,1,53300,64,6,0
A_45452,operations,0,4900,0.39,1703,1802,0,0,42,3,1
A_45453,personal,1,6500,0.59,5875,6881,1,30800,50,2,0
A_45454,operations,0,2800,0.84,3611,3218,1,59500,54,5,0
A_45455,personal,1,10000,0.74,468,4324,1,5900,41,1,0
A_45456,operations,1,5600,0.39,4700,3405,1,28000,50,5,0
A_45457,operations,0,4800,0.9,3809,3863,1,39000,53,8,0
A_45458,operations,0,2800,1,58,6069,1,45600,26,2,0
A_45459,personal,1,3800,0.53,2184,1337,1,51100,49,3,0
A_45460,property,1,4100,0.6,812,2494,1,51300,67,2,0
A_45461,emergency,1,3900,0.55,810,2544,1,23700,29,3,1
A_45462,emergency,0,2500,0.72,1195,2757,1,5000,23,2,1
A_45463,personal,0,4200,0.84,3815,5444,1,41100,39,0,0
A_45464,property,0,4400,0.53,2262,3066,1,43600,54,7,0
A_45465,property,1,2000,0.93,4219,4357,1,35800,44,2,0
A_45466,property,1,5000,0.44,4419,3794,1,31200,45,3,0
A_45467,operations,1,5500,0.75,3548,4548,1,34300,50,0,0
A_45468,personal,0,7300,0.98,2671,5341,1,24600,33,2,0
A_45470,property,0,9400,0.89,1117,3364,1,51000,20,3,0
A_45471,personal,0,7700,0.68,5870,2719,1,25300,33,7,0
A_45472,operations,0,3200,0.56,599,3587,1,20900,62,1,0
A_45473,personal,0,1600,0.47,3855,223,1,48500,35,1,0
A_45474,personal,1,5400,0.9,3185,5862,1,50100,39,1,0
A_45475,operations,0,5900,0.72,1743,8209,1,41800,34,8,0
A_45476,emergency,1,3400,0.7,1051,1625,1,24800,41,2,1
A_45477,operations,1,6300,0.82,869,2548,1,39800,40,8,1
A_45478,emergency,0,4300,0.78,3133,6360,1,7700,54,4,0
A_45479,personal,0,5000,0.95,2075,4558,1,34400,57,3,0
A_45480,personal,0,6300,0.8,4311,4706,1,44400,38,1,0
A_45481,operations,1,2400,0.86,1154,12,1,30600,30,0,1
A_45482,personal,1,2500,0.54,1619,3979,1,33800,37,1,1
A_45483,operations,1,7600,0.8,2430,3388,1,36200,30,1,0
A_45484,personal,1,6500,0.78,2095,5990,1,21500,52,8,0
A_45485,property,0,6400,0.72,3998,6045,1,30000,23,3,0
A_45486,operations,1,5800,0.79,209,2613,1,33900,20,2,1
A_45488,others,1,3100,0.8,1512,565,1,19700,54,6,0
A_45489,emergency,0,4800,0.79,570,337,1,26000,55,1,1
A_45490,emergency,1,5000,0.14,3367,3588,1,12500,24,1,0
A_45491,emergency,1,5100,0.95,2200,1224,1,28700,45,3,1
A_45492,property,0,1500,0.73,2686,6402,1,41300,42,1,0
A_45493,others,1,7800,0.9,5212,4998,1,51000,53,8,0
A_45494,operations,1,4800,0.5,4040,4553,1,46300,70,1,0
A_45495,personal,1,5800,0.51,355,7862,1,38500,18,2,0
A_45496,operations,0,2700,0.97,529,8280,1,35100,45,5,0
A_45497,others,0,6000,0.8,3110,4938,1,19200,35,3,0
A_45498,emergency,1,3300,0.5,646,7334,1,39200,39,1,0
A_45499,emergency,1,6200,0.76,1290,2605,1,33500,59,2,1
A_45500,emergency,0,2700,1,787,3193,1,28100,57,1,1
A_45501,property,1,4500,0.5,648,4332,1,52000,54,4,0
A_45502,personal,0,3800,0.57,2289,3389,1,42900,38,1,0
A_45503,operations,1,4800,0.73,1088,2780,0,0,43,3,1
A_45504,property,0,6800,0.84,3223,3466,1,57300,39,8,0
A_45505,personal,0,4200,0.92,933,3166,1,24200,48,1,1
A_45506,operations,1,5700,0.68,2876,3892,1,26900,55,3,0
A_45507,personal,1,6100,0.84,104,2962,1,24400,61,2,0
A_45508,others,0,3300,0.91,1478,3961,1,47600,55,2,0
A_45509,emergency,0,2600,0.79,770,3133,0,0,33,2,1
A_45510,personal,0,2200,0.4,1030,4597,1,28900,64,3,1
A_45511,operations,1,3600,0.33,998,1194,1,19600,51,2,0
A_45512,others,1,6200,0.91,1395,1994,0,0,55,8,1
A_45513,operations,0,4600,0.7,142,3207,1,31800,55,1,0
A_45514,operations,0,3000,0.76,2335,5045,1,44700,21,7,0
A_45515,operations,1,900,0.8,1950,4911,1,19000,29,1,1
A_45516,operations,1,3300,0.73,1631,2611,1,24400,33,1,1
A_45517,personal,1,3700,0.83,1193,5712,1,29100,39,8,0
A_45518,operations,1,2400,0.66,2008,9245,1,40200,52,2,0
A_45519,operations,1,4600,0.64,987,1216,1,23000,21,1,1
A_45520,operations,0,4700,0.91,919,3241,1,18600,20,3,1
A_45521,personal,1,3500,0.66,4141,2966,1,21600,46,3,0
A_45522,operations,0,7100,0.67,1369,2116,1,13600,23,2,1
A_45523,property,1,2000,0.51,1525,1199,1,19000,44,1,1
A_45524,personal,0,3100,0.67,641,3184,1,23100,64,3,1
A_45525,personal,1,3600,0.86,1543,561,1,25100,47,8,1
A_45526,others,0,4900,0.78,1638,1120,1,23500,38,0,1
A_45527,operations,1,6300,0.83,3527,3363,1,29100,26,7,0
A_45528,others,1,5100,0.84,708,1055,1,9000,33,2,1
A_45529,emergency,1,5900,0.68,1434,1616,1,28500,34,1,1
A_45530,personal,1,1700,0.86,1056,3629,0,0,46,3,1
A_45531,others,0,4000,0.82,838,4064,0,0,33,2,1
A_45532,property,0,5800,0.89,3918,2787,1,22200,22,5,0
A_45533,property,0,6100,0.87,1265,6929,1,43400,44,3,0
A_45534,property,1,7800,0.85,813,1991,1,29700,41,0,1
A_45535,property,1,4300,1.04,663,1860,1,25100,32,2,1
A_45536,personal,0,3300,0.62,3332,2256,1,30400,30,1,0
A_45537,emergency,1,2900,0.97,459,1209,1,16000,42,0,1
A_45538,emergency,0,3500,0.92,1093,9867,1,49000,35,8,0
A_45539,property,1,1600,0.6,827,1369,0,0,29,2,1
A_45540,emergency,0,1000,0.68,1205,2963,0,0,50,4,1
A_45541,property,1,4700,0.52,2720,4323,1,37100,37,3,0
A_45542,others,1,6400,0.91,1434,3847,1,39500,53,8,1
A_45543,property,0,2400,0.83,854,3334,1,32300,67,0,1
A_45544,property,1,6700,0.84,2628,6175,1,49300,26,5,0
A_45545,emergency,1,5200,0.78,5893,1153,1,39000,34,3,0
A_45546,personal,0,4200,0.77,3201,10139,1,28700,55,3,0
A_45547,emergency,1,2500,0.66,1389,1967,1,32200,32,2,1
